"Property","Vintage","Description","PriceExTax","BottleSize","PageURL","LwinCode","BBRProductCode"
"Meerlust Estate, Stellenbosch","2010","Meerlust, Rubicon, Stellenbosch, South Africa","250","Case of 6 Bottles","https://www.bbr.com/products-20108139272-2010-meerlust-rubicon-stellenbosch-south-africa","1130982","20108139272"
"Meerlust Estate, Stellenbosch","2016","Meerlust, Rubicon, Stellenbosch, South Africa","190","Case of 6 Bottles","https://www.bbr.com/products-20168139272-2016-meerlust-rubicon-stellenbosch-south-africa","1130982","20168139272"
"Memento Mori","2021","Memento Mori, Cabernet Sauvignon, Napa Valley, California, USA","1180","Case of 3 Bottles","https://www.bbr.com/products-20218304656-2021-memento-mori-cabernet-sauvignon-napa-valley-california-usa","1426744","20218304656"
"Domaine Bruno Lorenzon","2020","Mercurey Blanc, Les Champs Martin, 1er Cru, Domaine Bruno Lorenzon, Burgundy","329","Case of 6 Bottles","https://www.bbr.com/products-20208159113-2020-mercurey-blanc-les-champs-martin-1er-cru-domaine-bruno-lorenzon-burgundy","1233377","20208159113"
"Maison Camille Giroud","2020","Mercurey, Clos Voyens, 1er Cru, Camille Giroud, Burgundy","200","Case of 6 Bottles","https://www.bbr.com/products-20208060529-2020-mercurey-clos-voyens-1er-cru-camille-giroud-burgundy","1973932","20208060529"
"Domaine Bruno Lorenzon","2019","Mercurey, Clos des Barraults, 1er Cru, Domaine Bruno Lorenzon, Burgundy","290","Case of 6 Bottles","https://www.bbr.com/products-20198236186-2019-mercurey-clos-des-barraults-1er-cru-domaine-bruno-lorenzon-burgundy","1749975","20198236186"
"Domaine Joseph Faiveley","2020","Mercurey, Clos du Roy, La Favorite, 1er Cru, Domaine Faiveley, Burgundy","250","Case of 6 Bottles","https://www.bbr.com/products-20208166670-2020-mercurey-clos-du-roy-la-favorite-1er-cru-domaine-faiveley-burgundy","1510304","20208166670"
"Domaine de Suremain","2015","Mercurey, Domaine de Suremain, Burgundy","200","Case of 12 Bottles","https://www.bbr.com/products-20158329576-2015-mercurey-domaine-de-suremain-burgundy","1617380","20158329576"
"Le Macchiole","2018","Messorio, Le Macchiole, Tuscany, Italy","500","Case of 6 Bottles","https://www.bbr.com/products-20188214430-2018-messorio-le-macchiole-tuscany-italy","1100844","20188214430"
"Meteor Vineyard","2013","Meteor Vineyard, Special Family Reserve, Cabernet Sauvignon, Napa Valley, California, USA","499","Case of 3 Bottles","https://www.bbr.com/products-20138106641-2013-meteor-vineyard-special-family-reserve-cabernet-sauvignon-napa-valley-california-usa","1462632","20138106641"
"Domaine Fabien Coche","2020","Meursault Blanc, Domaine Fabien Coche, Burgundy","350","Case of 6 Bottles","https://www.bbr.com/products-20201064546-2020-meursault-blanc-domaine-fabien-coche-burgundy","1064546","20201064546"
"Domaine Arnaud Ente","2014","Meursault, Arnaud Ente, Burgundy","7000","Case of 6 Bottles","https://www.bbr.com/products-20141067781-2014-meursault-arnaud-ente-burgundy","1067781","20141067781"
"Domaine Arnaud Ente","2014","Meursault, Arnaud Ente, Burgundy","1950","Case of 1 Magnums","https://www.bbr.com/products-20141067781-2014-meursault-arnaud-ente-burgundy","1067781","20141067781"
"Domaine Arnaud Ente","2017","Meursault, Arnaud Ente, Burgundy","3300","Case of 6 Bottles","https://www.bbr.com/products-20171067781-2017-meursault-arnaud-ente-burgundy","1067781","20171067781"
"Domaine Arnaud Ente","2018","Meursault, Arnaud Ente, Burgundy","2750","Case of 6 Bottles","https://www.bbr.com/products-20181067781-2018-meursault-arnaud-ente-burgundy","1067781","20181067781"
"Domaine Arnaud Ente","2018","Meursault, Arnaud Ente, Burgundy","925","Case of 1 Magnums","https://www.bbr.com/products-20181067781-2018-meursault-arnaud-ente-burgundy","1067781","20181067781"
"Benjamin Leroux","2019","Meursault, Benjamin Leroux, Burgundy","350","Case of 6 Bottles","https://www.bbr.com/products-20191176711-2019-meursault-benjamin-leroux-burgundy","1176711","20191176711"
"Benjamin Leroux","2020","Meursault, Benjamin Leroux, Burgundy","290","Case of 6 Bottles","https://www.bbr.com/products-20201176711-2020-meursault-benjamin-leroux-burgundy","1176711","20201176711"
"Benjamin Leroux","2022","Meursault, Benjamin Leroux, Burgundy","450","Case of 6 Bottles","https://www.bbr.com/products-20221176711-2022-meursault-benjamin-leroux-burgundy","1176711","20221176711"
"Benjamin Leroux","2022","Meursault, Benjamin Leroux, Burgundy","420","Case of 3 Magnums","https://www.bbr.com/products-20221176711-2022-meursault-benjamin-leroux-burgundy","1176711","20221176711"
"Domaine Antoine Jobard","2014","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","624","Case of 6 Bottles","https://www.bbr.com/products-20141261033-2014-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20141261033"
"Domaine Antoine Jobard","2017","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","575","Case of 6 Bottles","https://www.bbr.com/products-20171261033-2017-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20171261033"
"Domaine Antoine Jobard","2018","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","450","Case of 6 Bottles","https://www.bbr.com/products-20181261033-2018-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20181261033"
"Domaine Antoine Jobard","2019","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","464","Case of 6 Bottles","https://www.bbr.com/products-20191261033-2019-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20191261033"
"Domaine Antoine Jobard","2020","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","2500","Case of 6 Bottles","https://www.bbr.com/products-20201261033-2020-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20201261033"
"Domaine Antoine Jobard","2023","Meursault, Blagny, 1er Cru, Domaine Antoine Jobard, Burgundy","660","Case of 6 Bottles","https://www.bbr.com/products-20231261033-2023-meursault-blagny-1er-cru-domaine-antoine-jobard-burgundy","1071348","20231261033"
"Domaine Comtesse de Cherisey ","2017","Meursault, Bois de Blagny, Domaine Comtesse de Cherisey, Burgundy","550","Case of 6 Bottles","https://www.bbr.com/products-20171528259-2017-meursault-bois-de-blagny-domaine-comtesse-de-cherisey-burgundy","1528259","20171528259"
"Domaine Ballot-Millot & Fils","2017","Meursault, Boucheres, 1er Cru, Domaine Ballot-Millot &amp; Fils, Burgundy","650","Case of 3 Magnums","https://www.bbr.com/products-20178166289-2017-meursault-boucheres-1er-cru-domaine-ballot-millot-and-fils-burgundy","1123904","20178166289"
"Maison Deux Montille","2023","Meursault, Casse-Tete, Maison Deux Montille, Burgundy","375","Case of 6 Bottles","https://www.bbr.com/products-20238328205-2023-meursault-casse-tete-maison-deux-montille-burgundy","1132348","20238328205"
"Domaine Antoine Jobard","2009","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","600","Case of 6 Bottles","https://www.bbr.com/products-20098006589-2009-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20098006589"
"Domaine Antoine Jobard","2014","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","745","Case of 6 Bottles","https://www.bbr.com/products-20148006589-2014-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20148006589"
"Domaine Antoine Jobard","2017","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","815","Case of 6 Bottles","https://www.bbr.com/products-20178006589-2017-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20178006589"
"Domaine Antoine Jobard","2017","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","280","Case of 1 Magnums","https://www.bbr.com/products-20178006589-2017-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20178006589"
"Domaine Antoine Jobard","2019","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","695","Case of 6 Bottles","https://www.bbr.com/products-20198006589-2019-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20198006589"
"Domaine Antoine Jobard","2023","Meursault, Charmes, 1er Cru, Domaine Antoine Jobard, Burgundy","850","Case of 6 Bottles","https://www.bbr.com/products-20238006589-2023-meursault-charmes-1er-cru-domaine-antoine-jobard-burgundy","1071351","20238006589"
"Domaine Bitouzet-Prieur","2018","Meursault, Charmes, 1er Cru, Domaine Bitouzet-Prieur, Burgundy","400","Case of 6 Bottles","https://www.bbr.com/products-20188009841-2018-meursault-charmes-1er-cru-domaine-bitouzet-prieur-burgundy","1060711","20188009841"
"Domaine Bitouzet-Prieur","2019","Meursault, Charmes, 1er Cru, Domaine Bitouzet-Prieur, Burgundy","430","Case of 6 Bottles","https://www.bbr.com/products-20198009841-2019-meursault-charmes-1er-cru-domaine-bitouzet-prieur-burgundy","1060711","20198009841"
"Domaine Bitouzet-Prieur","2020","Meursault, Charmes, 1er Cru, Domaine Bitouzet-Prieur, Burgundy","612","Case of 6 Bottles","https://www.bbr.com/products-20208009841-2020-meursault-charmes-1er-cru-domaine-bitouzet-prieur-burgundy","1060711","20208009841"
"Domaine Darviot - Perrin","2016","Meursault, Charmes, 1er Cru, Domaine Darviot-Perrin, Burgundy","780","Case of 6 Bottles","https://www.bbr.com/products-20168217040-2016-meursault-charmes-1er-cru-domaine-darviot-perrin-burgundy","1066494","20168217040"
"Domaine Fabien Coche","2023","Meursault, Charmes, 1er Cru, Domaine Fabien Coche, Burgundy","600","Case of 6 Bottles","https://www.bbr.com/products-20231064559-2023-meursault-charmes-1er-cru-domaine-fabien-coche-burgundy","1064559","20231064559"
"Domaine Henri Germain","2023","Meursault, Charmes, 1er Cru, Domaine Henri Germain &amp; Fils, Burgundy","630","Case of 6 Bottles","https://www.bbr.com/products-20238056975-2023-meursault-charmes-1er-cru-domaine-henri-germain-and-fils-burgundy","1069088","20238056975"
"Domaine Jobard-Morey","2019","Meursault, Charmes, 1er Cru, Domaine Jobard-Morey, Burgundy","670","Case of 6 Bottles","https://www.bbr.com/products-20198067863-2019-meursault-charmes-1er-cru-domaine-jobard-morey-burgundy","1445646","20198067863"
"Domaine Jobard-Morey","2020","Meursault, Charmes, 1er Cru, Domaine Jobard-Morey, Burgundy","690","Case of 6 Bottles","https://www.bbr.com/products-20208067863-2020-meursault-charmes-1er-cru-domaine-jobard-morey-burgundy","1445646","20208067863"
"Domaine Jobard-Morey","2021","Meursault, Charmes, 1er Cru, Domaine Jobard-Morey, Burgundy","690","Case of 6 Bottles","https://www.bbr.com/products-20218067863-2021-meursault-charmes-1er-cru-domaine-jobard-morey-burgundy","1445646","20218067863"
"Domaine Jobard-Morey","2022","Meursault, Charmes, 1er Cru, Domaine Jobard-Morey, Burgundy","800","Case of 6 Bottles","https://www.bbr.com/products-20228067863-2022-meursault-charmes-1er-cru-domaine-jobard-morey-burgundy","1445646","20228067863"
"Domaine des Comtes Lafon","2016","Meursault, Charmes, 1er Cru, Domaine des Comtes Lafon, Burgundy","3100","Case of 12 Bottles","https://www.bbr.com/products-20168005045-2016-meursault-charmes-1er-cru-domaine-des-comtes-lafon-burgundy","1065976","20168005045"
"Domaine des Comtes Lafon","2020","Meursault, Charmes, 1er Cru, Domaine des Comtes Lafon, Burgundy","2200","Case of 6 Bottles","https://www.bbr.com/products-20208005045-2020-meursault-charmes-1er-cru-domaine-des-comtes-lafon-burgundy","1065976","20208005045"
"Domaine des Comtes Lafon","2020","Meursault, Charmes, 1er Cru, Domaine des Comtes Lafon, Burgundy","2220","Case of 6 Bottles","https://www.bbr.com/products-20208005045-2020-meursault-charmes-1er-cru-domaine-des-comtes-lafon-burgundy","1065976","20208005045"
"Domaine des Comtes Lafon","2022","Meursault, Charmes, 1er Cru, Domaine des Comtes Lafon, Burgundy","1750","Case of 3 Magnums","https://www.bbr.com/products-20228005045-2022-meursault-charmes-1er-cru-domaine-des-comtes-lafon-burgundy","1065976","20228005045"
"Maison Joseph Drouhin","2015","Meursault, Charmes, 1er Cru, Joseph Drouhin, Burgundy","510","Case of 6 Bottles","https://www.bbr.com/products-20158019035-2015-meursault-charmes-1er-cru-joseph-drouhin-burgundy","1067361","20158019035"
"Domaine Joseph Faiveley","2013","Meursault, Charmes, 1er Cru, Joseph Faiveley, Burgundy","1000","Case of 6 Bottles","https://www.bbr.com/products-20138021177-2013-meursault-charmes-1er-cru-joseph-faiveley-burgundy","1067983","20138021177"
"Domaine Joseph Faiveley","2014","Meursault, Charmes, 1er Cru, Joseph Faiveley, Burgundy","800","Case of 6 Bottles","https://www.bbr.com/products-20148021177-2014-meursault-charmes-1er-cru-joseph-faiveley-burgundy","1067983","20148021177"
"Domaine Joseph Faiveley","2017","Meursault, Charmes, 1er Cru, Joseph Faiveley, Burgundy","550","Case of 6 Bottles","https://www.bbr.com/products-20178021177-2017-meursault-charmes-1er-cru-joseph-faiveley-burgundy","1067983","20178021177"
"Domaine Joseph Faiveley","2018","Meursault, Charmes, 1er Cru, Joseph Faiveley, Burgundy","550","Case of 6 Bottles","https://www.bbr.com/products-20188021177-2018-meursault-charmes-1er-cru-joseph-faiveley-burgundy","1067983","20188021177"
"Maison Pierre-Yves Colin-Morey","2018","Meursault, Charmes, 1er Cru, Pierre-Yves Colin-Morey, Burgundy","1575","Case of 3 Magnums","https://www.bbr.com/products-20188119719-2018-meursault-charmes-1er-cru-pierre-yves-colin-morey-burgundy","1065602","20188119719"
"Laurent Ponsot SAS","2018","Meursault, Charmes, Cuvee de la Centauree, 1er Cru, Laurent Ponsot, Burgundy","650","Case of 6 Bottles","https://www.bbr.com/products-20188146003-2018-meursault-charmes-cuvee-de-la-centauree-1er-cru-laurent-ponsot-burgundy","1628832","20188146003"
"Laurent Ponsot SAS","2019","Meursault, Charmes, Cuvee de la Centauree, 1er Cru, Laurent Ponsot, Burgundy","820","Case of 6 Bottles","https://www.bbr.com/products-20198146003-2019-meursault-charmes-cuvee-de-la-centauree-1er-cru-laurent-ponsot-burgundy","1628832","20198146003"
"Domaine Henri Germain","2023","Meursault, Chevalieres, Domaine Henri Germain &amp; Fils, Burgundy","395","Case of 6 Bottles","https://www.bbr.com/products-20238229267-2023-meursault-chevalieres-domaine-henri-germain-and-fils-burgundy","1069091","20238229267"
"Domaine Henri Darnat","2010","Meursault, Clos Richemont, 1er Cru, Domaine Henri Darnat, Burgundy","1188","Case of 12 Bottles","https://www.bbr.com/products-20108211598-2010-meursault-clos-richemont-1er-cru-domaine-henri-darnat-burgundy","1142460","20108211598"
"Domaine des Comtes Lafon","2018","Meursault, Clos de la Barre, Domaine des Comtes Lafon, Burgundy","1190","Case of 6 Bottles","https://www.bbr.com/products-20181065963-2018-meursault-clos-de-la-barre-domaine-des-comtes-lafon-burgundy","1065963","20181065963"
"Domaine Arnaud Ente","2010","Meursault, Clos des Ambres, Arnaud Ente, Burgundy","1800","Case of 1 Magnums","https://www.bbr.com/products-20101132449-2010-meursault-clos-des-ambres-arnaud-ente-burgundy","1132449","20101132449"
"Domaine Arnaud Ente","2013","Meursault, Clos des Ambres, Arnaud Ente, Burgundy","3600","Case of 6 Bottles","https://www.bbr.com/products-20131132449-2013-meursault-clos-des-ambres-arnaud-ente-burgundy","1132449","20131132449"
"Domaine Arnaud Ente","2015","Meursault, Clos des Ambres, Arnaud Ente, Burgundy","1050","Case of 1 Magnums","https://www.bbr.com/products-20151132449-2015-meursault-clos-des-ambres-arnaud-ente-burgundy","1132449","20151132449"
"Domaine Roulot","2020","Meursault, Clos des Boucheres, 1er Cru, Domaine Roulot, Burgundy","695","Case of 1 Bottles","https://www.bbr.com/products-20208119171-2020-meursault-clos-des-boucheres-1er-cru-domaine-roulot-burgundy","1361371","20208119171"
"Domaine Albert Grivault","2021","Meursault, Clos des Perrieres, 1er Cru, Albert Grivault, Burgundy","900","Case of 6 Bottles","https://www.bbr.com/products-20218162799-2021-meursault-clos-des-perrieres-1er-cru-albert-grivault-burgundy","1174586","20218162799"
"Domaine Bitouzet-Prieur","2017","Meursault, Clos du Cromin, Domaine Bitouzet-Prieur, Burgundy","270","Case of 6 Bottles","https://www.bbr.com/products-20178029548-2017-meursault-clos-du-cromin-domaine-bitouzet-prieur-burgundy","1282838","20178029548"
"Domaine Bitouzet-Prieur","2020","Meursault, Clos du Cromin, Domaine Bitouzet-Prieur, Burgundy","290","Case of 6 Bottles","https://www.bbr.com/products-20208029548-2020-meursault-clos-du-cromin-domaine-bitouzet-prieur-burgundy","1282838","20208029548"
"Domaine Albert Grivault","2021","Meursault, Clos du Murger, Domaine Albert Grivault, Burgundy","360","Case of 6 Bottles","https://www.bbr.com/products-20218401717-2021-meursault-clos-du-murger-domaine-albert-grivault-burgundy","1334784","20218401717"
"Domaine Fabien Coche","2021","Meursault, Clos du Pre de Manche, Domaine Fabien Coche, Burgundy","375","Case of 6 Bottles","https://www.bbr.com/products-20218148528-2021-meursault-clos-du-pre-de-manche-domaine-fabien-coche-burgundy","8148528","20218148528"
"Hospices de Beaune","2019","Meursault, Cuvee Goureau, Domaine de Montille, Hospices de Beaune, Burgundy","2000","Case of 6 Bottles","https://www.bbr.com/products-20198154570-2019-meursault-cuvee-goureau-domaine-de-montille-hospices-de-beaune-burgundy","","20198154570"
"Hospices de Beaune","2022","Meursault, Cuvee Goureau, Domaine de Montille, Hospices de Beaune, Burgundy","2000","Case of 6 Bottles","https://www.bbr.com/products-20228154570-2022-meursault-cuvee-goureau-domaine-de-montille-hospices-de-beaune-burgundy","","20228154570"
"Domaine Patrick Javillier","2013","Meursault, Cuvee Tete de Murger, Patrick Javillier, Burgundy","735","Case of 12 Bottles","https://www.bbr.com/products-20138013756-2013-meursault-cuvee-tete-de-murger-patrick-javillier-burgundy","1071205","20138013756"
"Domaine Patrick Javillier","2016","Meursault, Cuvee Tete de Murger, Patrick Javillier, Burgundy","380","Case of 6 Bottles","https://www.bbr.com/products-20168013756-2016-meursault-cuvee-tete-de-murger-patrick-javillier-burgundy","1071205","20168013756"
