code,name,vintage,grower,colour,region,appellation,currency,tax,pack,size,lwin,bordeauxCode,productType,url,offer_price,offer_cs,offer_btl
SASS18B,"Sassicaia, Tenuta San Guido, Bolgheri",2018,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,1502309,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2018,199.33,5,0
DUJMD18B,"Domaine Dujac, Morey-Saint-Denis Premier Cru",2018,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1030615,994181,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujmd-2018,200.0,1,0
DYQU98B,"Chateau d'Yquem Premier Cru Superieur, Sauternes",1998,Chateau d'Yquem,White,Bordeaux,Sauternes,GBP,IB,6,75,1017757,925665,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/dyqu-1998,200.0,3,0
GRICL05B,"Domaine Jean Grivot, Clos de Vougeot Grand Cru",2005,Domaine Jean Grivot,Red,Burgundy,Clos de Vougeot,GBP,IB,6,75,1035580,912446,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/gricl-2005,200.0,1,0
SASS18B,"Sassicaia, Tenuta San Guido, Bolgheri",2018,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,1502309,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2018,200.0,1,0
GUIL13B,"E. Guigal, Cote Rotie, La Landonne",2013,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,6,75,1113198,1502247,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guil-2013,200.0,1,0
DBAGC2007BTL,"Domaine Denis Bachelet, Gevrey-Chambertin Premier Cru, Les Corbeaux Vieilles Vignes",2007,Domaine Denis Bachelet,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1019285,1633768,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dbagc-2007,200.0,1,0
SASS10B,"Sassicaia, Tenuta San Guido, Bolgheri",2010,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,1502233,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2010,201.67,1,0
MONBR2008BTL,"Ridge, Monte Bello, Santa Cruz Mountains",2008,Ridge,Red,California,None,GBP,IB,6,75,1123164,1747810,Wine,https://bordeauxindex.com/fine-wine/united_states/california/monbr-2008,203.83,2,0
CATNT18B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2018,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,906656,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2018,204.17,1,0
RAMS05B,"Rampolla, Sammarco, IGT",2005,Rampolla,Red,Tuscany,None,GBP,IB,6,75,1103887,905274,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/rams-2005,204.17,1,0
ALCC16B,"Thierry Allemand, Cornas, Chaillot",2016,Thierry Allemand,Red,Rhone,Cornas,GBP,IB,6,75,1108084,902889,Wine,https://bordeauxindex.com/fine-wine/france/rhone/alcc-2016,208.33,1,0
CATNM16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,911042,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2016,208.33,1,0
CATNT17B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2017,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,900453,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2017,208.33,1,0
RAMCB15B,"Jean-Claude Ramonet, Chassagne-Montrachet Premier Cru, La Boudriotte Blanc",2015,Jean-Claude Ramonet,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1078972,905834,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/ramcb-2015,208.33,1,0
GUIL06B,"E. Guigal, Cote Rotie, La Landonne",2006,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,6,75,1113198,912408,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guil-2006,208.33,2,0
CARR10B,"Carruades de Lafite, Pauillac",2010,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900142,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2010,212.5,2,0
BOUCB17B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2017,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1021620,915674,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2017,212.5,1,0
BOUCB17B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2017,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1021620,915674,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2017,213.33,2,0
CARR19B,"Carruades de Lafite, Pauillac",2019,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900136,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2019,215.0,11,0
DUJMD19B,"Domaine Dujac, Morey-Saint-Denis Premier Cru",2019,Domaine Dujac,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1030615,907662,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujmd-2019,215.0,1,0
CARR19B,"Carruades de Lafite, Pauillac",2019,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900136,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2019,216.67,1,0
VCAC18B,"Charles van Canneyt, Chambertin Grand Cru",2018,Charles van Canneyt,Red,Burgundy,Chambertin,GBP,IB,6,75,1359356,1033476,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/vcac-2018,216.67,1,0
MUGNC11B,"Domaine Georges Mugneret Gibourg, Nuits-Saint-Georges Premier Cru, Aux Chaignots",2011,Domaine Georges Mugneret Gibourg,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1049482,906904,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mugnc-2011,220.0,1,0
CHAV2021BTL,"Domaine Jean Louis Chave, Hermitage, Rouge",2021,Domaine Jean Louis Chave,Red,Rhone,Hermitage,GBP,IB,6,75,1110012,1547534,Wine,https://bordeauxindex.com/fine-wine/france/rhone/chav-2021,224.5,10,0
CATNT14B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2014,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,923721,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2014,225.0,1,0
JAVCC10B,"Patrick Javillier, Corton-Charlemagne Grand Cru",2010,Patrick Javillier,White,Burgundy,Corton-Charlemagne,GBP,IB,6,75,1071146,1034764,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/javcc-2010,225.0,1,0
NOEVS12B,"Alain Hudelot-Noellat, Vosne-Romanee Premier Cru, Les Suchots",2012,Alain Hudelot-Noellat,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1037441,921291,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/noevs-2012,225.0,1,0
CATNT16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,900452,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2016,225.0,1,0
PILCA2013BTL,"Domaine Paul Pillot, Chassagne-Montrachet Premier Cru, Cailleret",2013,Domaine Paul Pillot,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1078015,1258508,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/pilca-2013,225.0,1,0
LELA16B,"Chateau Leoville Las Cases 2eme Cru Classe, Saint-Julien",2016,Chateau Leoville Las Cases,Red,Bordeaux,Saint-Julien,GBP,IB,6,75,1012374,1396890,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/lela-2016,229.17,1,0
CARR22B,"Carruades de Lafite, Pauillac",2022,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900137,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2022,231.33,2,0
CARR19B,"Carruades de Lafite, Pauillac",2019,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900136,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2019,232.0,1,0
CATNM14B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2014,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,900432,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2014,232.5,1,0
BARTC19B,"Ghislaine Barthod, Chambolle-Musigny Premier Cru, Les Cras",2019,Ghislaine Barthod,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1019504,912762,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bartc-2019,233.33,1,0
LATRQ14B,"Louis Latour, Romanee-Saint-Vivant Grand Cru, Les Quatre Journaux",2014,Louis Latour,Red,Burgundy,Romanee-Saint-Vivant,GBP,IB,6,75,1041125,912514,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/latrq-2014,233.33,1,0
BELCH16B,"Maison Roche de Bellene, Chambertin Grand Cru",2016,Maison Roche de Bellene,Red,Burgundy,Chambertin,GBP,IB,6,75,1055362,919526,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/belch-2016,233.33,1,0
GUIL12B,"E. Guigal, Cote Rotie, La Landonne",2012,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,6,75,1113198,1502263,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guil-2012,233.33,3,0
MEONB15B,"Domaine Meo Camuzet, Nuits-Saint-Georges Premier Cru, Aux Boudots",2015,Domaine Meo Camuzet,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1046827,910203,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/meonb-2015,233.33,1,0
SASS13B,"Sassicaia, Tenuta San Guido, Bolgheri",2013,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,1502213,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2013,233.33,1,0
MUGNC14B,"Domaine Georges Mugneret Gibourg, Nuits-Saint-Georges Premier Cru, Aux Chaignots",2014,Domaine Georges Mugneret Gibourg,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1049482,906902,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mugnc-2014,235.0,1,0
CATNT17B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2017,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,900453,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2017,236.33,1,0
CARR22B,"Carruades de Lafite, Pauillac",2022,Chateau Lafite Rothschild,Red,Bordeaux,Pauillac,GBP,IB,6,75,1007840,900137,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/carr-2022,238.0,1,0
GATC21B,"Gantenbein, Chardonnay, Graubunden",2021,Gantenbein,White,Graubunden,None,GBP,IB,6,75,1539987,909062,Wine,https://bordeauxindex.com/fine-wine/switzerland/graubunden/gatc-2021,240.0,1,0
BARTC18B,"Ghislaine Barthod, Chambolle-Musigny Premier Cru, Les Cras",2018,Ghislaine Barthod,Red,Burgundy,Chambolle-Musigny,GBP,IB,6,75,1019504,917669,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bartc-2018,240.0,2,0
MAVC20B,"Domaine Marquis d'Angerville, Volnay Premier Cru, Clos des Ducs",2020,Domaine Marquis d'Angerville,Red,Burgundy,Volnay,GBP,IB,6,75,1018376,922898,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mavc-2020,240.0,1,0
LATRQ14B,"Louis Latour, Romanee-Saint-Vivant Grand Cru, Les Quatre Journaux",2014,Louis Latour,Red,Burgundy,Romanee-Saint-Vivant,GBP,IB,6,75,1041125,912514,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/latrq-2014,241.17,28,0
PALM16B,"Chateau Palmer 3eme Cru Classe, Margaux",2016,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,6,75,1013658,1396847,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/palm-2016,241.67,1,0
FAICL09B,"Domaine Faiveley, Corton Grand Cru, Clos des Cortons Faiveley",2009,Domaine Faiveley,Red,Burgundy,Corton,GBP,IB,6,75,1031319,917324,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/faicl-2009,241.67,1,0
CATNT16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,900452,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2016,241.67,1,0
SASS13B,"Sassicaia, Tenuta San Guido, Bolgheri",2013,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,1502213,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2013,241.67,2,0
CFRC2018BTL,"Domaine Albert Bichot (Clos Frantin), Chambertin Grand Cru",2018,Domaine Albert Bichot (Clos Frantin),Red,Burgundy,Chambertin,GBP,IB,6,75,1311565,1568619,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/cfrc-2018,241.67,1,0
RAMCB18B,"Jean-Claude Ramonet, Chassagne-Montrachet Premier Cru, La Boudriotte Blanc",2018,Jean-Claude Ramonet,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1078972,916268,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/ramcb-2018,250.0,1,0
BOUCB16B,"Bouchard Pere et Fils, Chambertin-Clos de Beze Grand Cru",2016,Bouchard Pere et Fils,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1021620,919591,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/boucb-2016,250.0,1,0
MAVC19B,"Domaine Marquis d'Angerville, Volnay Premier Cru, Clos des Ducs",2019,Domaine Marquis d'Angerville,Red,Burgundy,Volnay,GBP,IB,6,75,1018376,922897,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mavc-2019,250.0,5,0
ROCCV11B,"Maison Roche de Bellene, Clos de Vougeot Grand Cru",2011,Maison Roche de Bellene,Red,Burgundy,Clos de Vougeot,GBP,IB,6,75,1055391,918198,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/roccv-2011,250.0,3,0
ALCR16B,"Thierry Allemand, Cornas, Reynard",2016,Thierry Allemand,Red,Rhone,Cornas,GBP,IB,6,75,1108097,922647,Wine,https://bordeauxindex.com/fine-wine/france/rhone/alcr-2016,250.0,1,0
MEONB15B,"Domaine Meo Camuzet, Nuits-Saint-Georges Premier Cru, Aux Boudots",2015,Domaine Meo Camuzet,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1046827,910203,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/meonb-2015,250.0,1,0
GUIL12B,"E. Guigal, Cote Rotie, La Landonne",2012,E. Guigal,Red,Rhone,Cote Rotie,GBP,IB,6,75,1113198,1502263,Wine,https://bordeauxindex.com/fine-wine/france/rhone/guil-2012,262.0,2,0
PALM16B,"Chateau Palmer 3eme Cru Classe, Margaux",2016,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,6,75,1013658,1396847,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/palm-2016,265.67,1,0
CATNM16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,911042,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2016,266.67,1,0
SASS08B,"Sassicaia, Tenuta San Guido, Bolgheri",2008,Tenuta San Guido,Red,Tuscany,Bolgheri,GBP,IB,6,75,1102037,908798,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/sass-2008,266.67,1,0
BELCH14B,"Maison Roche de Bellene, Chambertin Grand Cru",2014,Maison Roche de Bellene,Red,Burgundy,Chambertin,GBP,IB,6,75,1055362,924422,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/belch-2014,266.67,1,0
CATNT15B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2015,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,911058,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2015,275.0,1,0
GIABR99B,"Bruno Giacosa, Barolo, Falletto Vigna Le Rocche",1999,Bruno Giacosa,Red,Piedmont,Barolo,GBP,IB,6,75,1100046,925930,Wine,https://bordeauxindex.com/fine-wine/italy/piedmont/giabr-1999,276.5,1,0
CATNT14B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2014,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,923721,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2014,277.17,1,0
CATNT16B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2016,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,900452,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2016,277.17,1,0
ROMMB19B,"Domaine Georges Roumier, Morey-Saint-Denis Premier Cru, La Bussiere",2019,Domaine Georges Roumier,Red,Burgundy,Morey-Saint-Denis,GBP,IB,6,75,1056923,983768,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/rommb-2019,280.0,2,0
PALM16B,"Chateau Palmer 3eme Cru Classe, Margaux",2016,Chateau Palmer,Red,Bordeaux,Margaux,GBP,IB,6,75,1013658,1396847,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/palm-2016,283.33,1,0
BOUCH16B,"Bouchard Pere et Fils, Corton-Charlemagne Grand Cru",2016,Bouchard Pere et Fils,White,Burgundy,Corton-Charlemagne,GBP,IB,6,75,1061994,910982,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/bouch-2016,283.33,1,0
CATNT15B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Thorey",2015,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023608,911058,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnt-2015,283.33,1,0
MORGL14B,"Domaine Denis Mortet, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques",2014,Domaine Denis Mortet,Red,Burgundy,Gevrey-Chambertin,GBP,IB,6,75,1214491,914017,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/morgl-2014,283.33,1,0
CATNM14B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2014,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,900432,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2014,283.33,1,0
HBOIC11B,"Henri Boillot, Chambertin Grand Cru",2011,Henri Boillot,Red,Burgundy,Chambertin,GBP,IB,6,75,1020665,907883,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/hboic-2011,291.67,1,0
DDEG09B,"Domaine d'Eugenie, Grands Echezeaux Grand Cru",2009,Domaine d'Eugenie,Red,Burgundy,Grands Echezeaux,GBP,IB,6,75,1031162,919216,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/ddeg-2009,291.67,1,0
LAMVM09B,"Domaine Nicole Lamarche, Vosne-Romanee Premier Cru, Aux Malconsorts",2009,Domaine Nicole Lamarche,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1040261,918641,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lamvm-2009,291.67,1,0
MEOC16B,"Domaine Meo Camuzet, Corton Grand Cru, Le Rognet et Corton",2016,Domaine Meo Camuzet,Red,Burgundy,Corton,GBP,IB,6,75,1046726,906372,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/meoc-2016,298.67,1,0
LAMG11B,"Domaine Nicole Lamarche, La Grande Rue Grand Cru",2011,Domaine Nicole Lamarche,Red,Burgundy,La Grande Rue,GBP,IB,6,75,1040258,906199,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lamg-2011,300.0,1,0
CATNM17B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2017,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,911043,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2017,300.0,1,0
FAICB16B,"Domaine Faiveley, Chambertin-Clos de Beze Grand Cru",2016,Domaine Faiveley,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1031250,907766,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/faicb-2016,300.0,1,0
MEOCV15B,"Domaine Meo Camuzet, Clos de Vougeot Grand Cru",2015,Domaine Meo Camuzet,Red,Burgundy,Clos de Vougeot,GBP,IB,6,75,1046696,920455,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/meocv-2015,304.0,2,0
BLAGB14B,"Jean-Marc Blain-Gagnard, Batard-Montrachet Grand Cru",2014,Jean-Marc Blain-Gagnard,White,Burgundy,Batard-Montrachet,GBP,IB,6,75,1060812,917719,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/blagb-2014,305.5,1,0
CHEV14B,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2014,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1008108,1396637,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2014,315.0,1,0
GROBM13B,"Robert Groffier, Bonnes Mares Grand Cru",2013,Robert Groffier,Red,Burgundy,Bonnes Mares,GBP,IB,6,75,1035867,985699,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/grobm-2013,316.67,1,0
CHEV14B,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2014,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1008108,1396637,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2014,329.17,1,0
CATNM14B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2014,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,900432,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2014,331.67,1,0
DROGE17B,"Joseph Drouhin, Grands Echezeaux Grand Cru",2017,Joseph Drouhin,Red,Burgundy,Grands Echezeaux,GBP,IB,6,75,1029134,904460,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/droge-2017,332.5,1,0
DROCB18B,"Joseph Drouhin, Chambertin-Clos de Beze Grand Cru",2018,Joseph Drouhin,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1028863,913325,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/drocb-2018,333.33,1,0
ARNB19B,"Domaine Arnoux-Lachaux, Bourgogne, Pinot Fin",2019,Domaine Arnoux-Lachaux,Red,Burgundy,Bourgogne,GBP,IB,6,75,1018682,919067,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/arnb-2019,333.33,1,0
POGBR13B,"Poggio di Sotto, Brunello di Montalcino, Riserva",2013,Poggio di Sotto,Red,Tuscany,Brunello di Montalcino,GBP,IB,6,75,1175251,920230,Wine,https://bordeauxindex.com/fine-wine/italy/tuscany/pogbr-2013,333.33,1,0
GROBM08B,"Robert Groffier, Bonnes Mares Grand Cru",2008,Robert Groffier,Red,Burgundy,Bonnes Mares,GBP,IB,6,75,1035867,920963,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/grobm-2008,335.5,1,0
CATNM17B,"Domaine Sylvain Cathiard, Nuits-Saint-Georges Premier Cru, Aux Murgers",2017,Domaine Sylvain Cathiard,Red,Burgundy,Nuits-Saint-Georges,GBP,IB,6,75,1023581,911043,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/catnm-2017,340.83,1,0
MUGVR20B,"Domaine Georges Mugneret Gibourg, Vosne-Romanee",2020,Domaine Georges Mugneret Gibourg,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1049538,920077,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/mugvr-2020,345.0,2,0
RAMCR13B,"Jean-Claude Ramonet, Chassagne-Montrachet Premier Cru, Les Ruchottes",2013,Jean-Claude Ramonet,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1079009,916341,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/ramcr-2013,350.0,1,0
MEOC2006BTL,"Domaine Meo Camuzet, Corton Grand Cru, Le Rognet et Corton",2006,Domaine Meo Camuzet,Red,Burgundy,Corton,GBP,IB,6,75,1046726,1535009,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/meoc-2006,350.0,1,0
DUJVB16B,"Domaine Dujac, Vosne-Romanee Premier Cru, Les Beaux Monts",2016,Domaine Dujac,Red,Burgundy,Vosne-Romanee,GBP,IB,6,75,1030699,916068,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dujvb-2016,358.33,1,0
JADCB05B,"Domaine Louis Jadot, Chambertin-Clos de Beze Grand Cru",2005,Domaine Louis Jadot,Red,Burgundy,Chambertin-Clos de Beze,GBP,IB,6,75,1037917,903168,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/jadcb-2005,376.67,1,0
CHEV21B,"Chateau Cheval Blanc, Saint-Emilion Grand Cru",2021,Chateau Cheval Blanc,Red,Bordeaux,Saint-Emilion Grand Cru,GBP,IB,6,75,1008108,909793,Wine,https://bordeauxindex.com/fine-wine/france/bordeaux/chev-2021,395.0,2,0
LAMG08B,"Domaine Nicole Lamarche, La Grande Rue Grand Cru",2008,Domaine Nicole Lamarche,Red,Burgundy,La Grande Rue,GBP,IB,6,75,1040258,922337,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/lamg-2008,400.0,1,0
DANCR15B,"Vincent Dancer, Chassagne-Montrachet Premier Cru, La Romanee",2015,Vincent Dancer,White,Burgundy,Chassagne-Montrachet,GBP,IB,6,75,1066348,900562,Wine,https://bordeauxindex.com/fine-wine/france/burgundy/dancr-2015,410.0,1,0
